date,hashtag,count
2020-09-07,#auspol,793
2020-09-07,#mondaythoughts,766
2020-09-07,#covid_19,734
2020-09-07,#usa,716
2020-09-07,#staysafe,707
2020-09-07,#coronaviruspandemic,691
2020-09-07,#corona,666
2020-09-07,#trumpvirus,665
2020-09-08,#covid19,62591
2020-09-08,#coronavirus,19260
2020-09-08,#covid,2736
2020-09-08,#pandemic,2126
2020-09-08,#moneyforthepeople,1669
2020-09-08,#trump,1338
2020-09-08,#schoolsreopening,1294
2020-09-08,#vaccine,1247
2020-09-08,#covid19uk,1114
2020-09-08,#news,1078
2020-09-08,#covid_19,1025
2020-09-08,#china,961
2020-09-08,#health,939
2020-09-08,#covidー19,931
2020-09-08,#trumpvirus,834
2020-09-08,#usa,814
2020-09-08,#india,794
2020-09-08,#staysafe,792
2020-09-08,#lockdown,791
2020-09-08,#corona,778
2020-09-09,#covid19,62720
2020-09-09,#coronavirus,19199
2020-09-09,#trumpknew,14177
2020-09-09,#trump,3063
2020-09-09,#covid,2650
2020-09-09,#trumpliedpeopledied,2642
2020-09-09,#pandemic,1873
2020-09-09,#trumpvirus,1381
2020-09-09,#covid19uk,1286
2020-09-09,#maga,1176
2020-09-09,#vaccine,1150
2020-09-09,#news,1046
2020-09-09,#coronavirusuk,987
2020-09-09,#wednesdaythoughts,939
2020-09-09,#coronaviruspandemic,931
2020-09-09,#bobwoodward,914
2020-09-09,#health,845
2020-09-09,#lockdown,836
2020-09-09,#corona,808
2020-09-09,#foxnews,789
2020-09-10,#covid19,53891
2020-09-10,#coronavirus,19434
2020-09-10,#trumpknew,8231
2020-09-10,#trumpliedpeopledied,3655
2020-09-10,#trump,3014
2020-09-10,#covid,2671
2020-09-10,#pandemic,2071
2020-09-10,#covid_19,1935
2020-09-10,#trumpliedamericansdied,1668
2020-09-10,#trumptapes,1610
2020-09-10,#penceknew,1097
2020-09-10,#news,1028
2020-09-10,#coronaviruspandemic,977
2020-09-10,#smartnews,971
2020-09-10,#foxnews,929
2020-09-10,#maga,924
2020-09-10,#health,903
2020-09-10,#trumpvirus,890
2020-09-10,#usa,880
2020-09-10,#resignnowtrump,865
2020-09-11,#covid19,52490
2020-09-11,#coronavirus,15685
2020-09-11,#trumpknew,2597
2020-09-11,#covid,2028
2020-09-11,#pandemic,1873
2020-09-11,#neverforget,1758
2020-09-11,#trump,1670
2020-09-11,#september11,1451
2020-09-11,#covid_19,1297
2020-09-11,#trumpliedpeopledied,1221
2020-09-11,#news,984
2020-09-11,#corona,887
2020-09-11,#coronaviruspandemic,836
2020-09-11,#usa,809
2020-09-11,#india,757
2020-09-11,#health,750
2020-09-11,#election2020,732
2020-09-11,#florida,718
2020-09-11,#sarscov2,703
2020-09-11,#staysafe,684
2020-09-12,#covid19,37680
2020-09-12,#coronavirus,14099
2020-09-12,#trump,1810
2020-09-12,#covid,1705
2020-09-12,#trumpknew,1513
2020-09-12,#pandemic,1466
2020-09-12,#covidー19,830
2020-09-12,#news,823
2020-09-12,#covid_19,770
2020-09-12,#coronaviruspandemic,743
2020-09-12,#trumpdoesntcare,681
2020-09-12,#usa,652
2020-09-12,#india,650
2020-09-12,#trumpvirus,631
2020-09-12,#saturdaythoughts,619
2020-09-12,#corona,603
2020-09-12,#health,599
2020-09-12,#wearamask,587
2020-09-12,#covidiots,569
2020-09-12,#smartnews,553
2020-09-13,#covid19,37686
2020-09-13,#coronavirus,15382
2020-09-13,#covid,2044
2020-09-13,#trump,1827
2020-09-13,#trumpknew,1376
2020-09-13,#pandemic,1295
2020-09-13,#covid_19,1184
2020-09-13,#trumpdoesntcare,955
2020-09-13,#trumpvirus,859
2020-09-13,#trumpliedamericansdied,849
2020-09-13,#news,773
2020-09-13,#coronaviruspandemic,763
2020-09-13,#sundaythoughts,717
2020-09-13,#covidiots,711
2020-09-13,#wearamask,680
2020-09-13,#usa,641
2020-09-13,#china,636
2020-09-13,#maga,626
2020-09-13,#lockdown,617
2020-09-13,#health,597
2020-09-14,#covid19,56706
2020-09-14,#coronavirus,19962
2020-09-14,#covid_19,2775
2020-09-14,#covid,2390
2020-09-14,#pandemic,1893
2020-09-14,#trump,1684
2020-09-14,#mondaymotivation,1244
2020-09-14,#trumpknew,1092
2020-09-14,#mondaythoughts,1057
2020-09-14,#news,1049
2020-09-14,#ccpvirus,925
2020-09-14,#coronaviruspandemic,887
2020-09-14,#corona,872
2020-09-14,#trumpliedamericansdied,867
2020-09-14,#wearamask,826
2020-09-14,#lockdown,816
2020-09-14,#health,801
2020-09-14,#sarscov2,775
2020-09-14,#staysafe,769
2020-09-14,#usa,760
2020-09-15,#covid19,46951
2020-09-15,#coronavirus,17691
2020-09-15,#covid_19,3372
2020-09-15,#covid,2187
2020-09-15,#pandemic,1773
2020-09-15,#trump,1411
2020-09-15,#news,998
2020-09-15,#trumphidthetruth,981
2020-09-15,#corona,906
2020-09-15,#health,780
2020-09-15,#trumpknew,765
2020-09-15,#usa,736
2020-09-15,#china,722
2020-09-15,#coronaviruspandemic,704
2020-09-15,#tuesdaythoughts,697
2020-09-15,#foxnews,680
2020-09-15,#sarscov2,667
2020-09-15,#staysafe,661
2020-09-15,#wearamask,660
2020-09-15,#vaccine,655
2020-09-16,#covid19,58875
2020-09-16,#coronavirus,20033
2020-09-16,#covid,2470
2020-09-16,#trump,2114
2020-09-16,#pandemic,1968
2020-09-16,#trumplied200kdied,1897
2020-09-16,#covid_19,1689
2020-09-16,#foxnews,1472
2020-09-16,#wednesdaymotivation,1286
2020-09-16,#sputnikv,1091
2020-09-16,#news,1073
2020-09-16,#herdmentality,1025
2020-09-16,#vaccine,985
2020-09-16,#wearamask,979
2020-09-16,#china,913
2020-09-16,#health,843
2020-09-16,#india,805
2020-09-16,#trumptownhall,800
2020-09-16,#coronaviruspandemic,796
2020-09-16,#covidtesting,791
2020-09-17,#covid19,61690
2020-09-17,#coronavirus,22713
2020-09-17,#covid,3079
2020-09-17,#sputnikv,2457
2020-09-17,#pandemic,2093
2020-09-17,#trump,2068
2020-09-17,#covid__19,1372
2020-09-17,#inthesoopbts,1264
2020-09-17,#news,1226
2020-09-17,#wearitforme,1218
2020-09-17,#hussainzindabad,1211
2020-09-17,#ps5showcase,1172
2020-09-17,#covid_19,1109
2020-09-17,#trumpwantstoinfectus,1065
2020-09-17,#northeastlockdown,1063
2020-09-17,#usa,1060
2020-09-17,#trumplied200kdied,1018
2020-09-17,#sarscov2,1010
2020-09-17,#ios14,964
2020-09-17,#wearamask,931
2020-09-18,#covid19,53157
2020-09-18,#coronavirus,19656
2020-09-18,#covid,2777
2020-09-18,#covid__19,2530
2020-09-18,#trump,1908
2020-09-18,#pandemic,1822
2020-09-18,#fridaymotivation,1168
2020-09-18,#news,1167
2020-09-18,#usa,973
2020-09-18,#fridaythoughts,930
2020-09-18,#corona,898
2020-09-18,#covid_19,892
2020-09-18,#ccpvirusccp,878
2020-09-18,#foxnews,848
2020-09-18,#sarscov2,796
2020-09-18,#lockdown,779
2020-09-18,#health,779
2020-09-18,#wearamask,777
2020-09-18,#smartnews,724
2020-09-18,#coronaviruspandemic,709
2020-09-19,#covid19,28733
2020-09-19,#coronavirus,13808
2020-09-19,#covid,1832
2020-09-19,#pandemic,1069
2020-09-19,#covid__19,912
2020-09-19,#trump,869
2020-09-19,#news,711
2020-09-19,#corona,687
2020-09-19,#covid_19,588
2020-09-19,#covidー19,568
2020-09-19,#sarscov2,565
2020-09-19,#usa,546
2020-09-19,#coronaviruspandemic,534
2020-09-19,#india,525
2020-09-19,#covididiots,509
2020-09-19,#lockdown,503
2020-09-19,#wearamask,491
2020-09-19,#health,475
2020-09-19,#staysafe,433
2020-09-19,#china,416
2020-09-20,#covid19,35315
2020-09-20,#coronavirus,13099
2020-09-20,#covid,1611
2020-09-20,#pandemic,1243
2020-09-20,#trump,1217
2020-09-20,#news,763
2020-09-20,#corona,705
2020-09-20,#covid19uk,659
2020-09-20,#lockdown,605
2020-09-20,#wearamask,586
2020-09-20,#covid_19,581
2020-09-20,#sarscov2,575
2020-09-20,#health,572
2020-09-20,#usa,547
2020-09-20,#covididiots,544
2020-09-20,#covidー19,540
2020-09-20,#india,529
2020-09-20,#coronaviruspandemic,527
2020-09-20,#trumpvirus,515
2020-09-20,#sundaythoughts,511
2020-09-21,#covid19,48740
2020-09-21,#coronavirus,17877
2020-09-21,#covid_19,3069
2020-09-21,#covid,2437
2020-09-21,#pandemic,1873
2020-09-21,#trump,1455
2020-09-21,#wearamask,1320
2020-09-21,#cdc,1016
2020-09-21,#news,966
2020-09-21,#corona,954
2020-09-21,#covid19uk,888
2020-09-21,#lockdown,887
2020-09-21,#mondaymotivation,794
2020-09-21,#health,793
2020-09-21,#sarscov2,788
2020-09-21,#trumpvirus,729
2020-09-21,#coronaviruspandemic,719
2020-09-21,#technology,709
2020-09-21,#usa,630
2020-09-21,#smartnews,628
2020-09-22,#covid19,58835
2020-09-22,#coronavirus,19176
2020-09-22,#covid_19,4383
2020-09-22,#justiceforalhilal,2328
2020-09-22,#trump,2315
2020-09-22,#covid,2299
2020-09-22,#covidbriefing,2279
2020-09-22,#pandemic,1916
2020-09-22,#trumplied200kamericansdied,1856
2020-09-22,#lockdown2,1096
2020-09-22,#news,1003
2020-09-22,#smartnews,969
2020-09-22,#armenia,958
2020-09-22,#trumpvirus,953
2020-09-22,#corona,944
2020-09-22,#lockdown,875
2020-09-22,#voteready,871
2020-09-22,#borisjohnson,869
2020-09-22,#vote,853
2020-09-22,#tuesdaythoughts,848
2020-09-23,#covid19,63276
2020-09-23,#coronavirus,15982
2020-09-23,#covid,2510
2020-09-23,#pandemic,1887
2020-09-23,#covid_19,1753
2020-09-23,#trump,1543
2020-09-23,#unga,1263
2020-09-23,#wednesdaythoughts,1229
2020-09-23,#wearamask,1060
2020-09-23,#trumplied200kamericansdied,1019
2020-09-23,#news,1007
2020-09-23,#corona,867
2020-09-23,#cdnpoli,849
2020-09-23,#covid19uk,849
2020-09-23,#sarscov2,836
2020-09-23,#usa,811
2020-09-23,#health,796
2020-09-23,#healthcare,795
2020-09-23,#vote,794
2020-09-23,#lockdown,767
2020-09-24,#covid19,59712
2020-09-24,#coronavirus,17653
2020-09-24,#covid,2597
2020-09-24,#armenia,2215
2020-09-24,#pandemic,2083
2020-09-24,#trump,1803
2020-09-24,#nhscovid19app,1362
2020-09-24,#thursdaymotivation,1174
2020-09-24,#votehimout,999
2020-09-24,#corona,940
2020-09-24,#news,936
2020-09-24,#wearamask,917
2020-09-24,#covid_19,871
2020-09-24,#lockdown,819
2020-09-24,#thursdaythoughts,797
2020-09-24,#health,753
2020-09-24,#covid19uk,752
2020-09-24,#sarscov2,728
2020-09-24,#usa,703
2020-09-24,#staysafe,677
2020-09-25,#covid19,40235
2020-09-25,#coronavirus,12654
2020-09-25,#covid,1861
2020-09-25,#pandemic,1463
2020-09-25,#covidー19,1175
2020-09-25,#trump,964
2020-09-25,#florida,908
2020-09-25,#corona,832
2020-09-25,#fridaythoughts,771
2020-09-25,#news,739
2020-09-25,#lockdown,728
2020-09-25,#wearamask,672
2020-09-25,#covid_19,649
2020-09-25,#health,626
2020-09-25,#staysafe,585
2020-09-25,#sarscov2,555
2020-09-25,#usa,543
2020-09-25,#coronaviruspandemic,521
2020-09-25,#election2020,505
2020-09-25,#unga,483
2020-09-26,#covid19,30433
2020-09-26,#coronavirus,12330
2020-09-26,#covidー19,1977
2020-09-26,#covid,1591
2020-09-26,#pandemic,1346
2020-09-26,#trump,1043
2020-09-26,#corona,721
2020-09-26,#news,665
2020-09-26,#wearamask,623
2020-09-26,#covid_19,595
2020-09-26,#coronaviruspandemic,562
2020-09-26,#sarscov2,560
2020-09-26,#lockdown,551
2020-09-26,#staysafe,545
2020-09-26,#stayhome,527
2020-09-26,#florida,526
2020-09-26,#coviduk,523
2020-09-26,#covidiots,509
2020-09-26,#usa,494
2020-09-26,#china,478
2020-09-27,#covid19,27975
2020-09-27,#coronavirus,11072
2020-09-27,#covidー19,1917
2020-09-27,#covid,1267
2020-09-27,#pandemic,1131
2020-09-27,#trump,933
2020-09-27,#corona,811
2020-09-27,#covidiots,568
2020-09-27,#news,554
2020-09-27,#stayhome,540
2020-09-27,#wearamask,529
2020-09-27,#sarscov2,517
2020-09-27,#staysafe,500
2020-09-27,#coronaviruspandemic,494
2020-09-27,#usa,484
2020-09-27,#lockdown,456
2020-09-27,#sundaythoughts,453
2020-09-27,#covid_19,449
2020-09-27,#health,426
2020-09-27,#india,414
2020-09-28,#covid19,53585
2020-09-28,#coronavirus,17116
2020-09-28,#covid,2246
2020-09-28,#pandemic,1848
2020-09-28,#renters,1748
2020-09-28,#nohomeatrisk,1745
2020-09-28,#trumptaxreturns,1448
2020-09-28,#trump,1205
2020-09-28,#corona,1042
2020-09-28,#covidー19,1006
2020-09-28,#news,917
2020-09-28,#health,826
2020-09-28,#trumpisbroke,786
2020-09-28,#staysafe,785
2020-09-28,#wearamask,776
2020-09-28,#sarscov2,752
2020-09-28,#onpoli,744
2020-09-28,#mondaymotivation,727
2020-09-28,#lockdown,705
2020-09-28,#mondaythoughts,683
2020-09-29,#covid19,65141
2020-09-29,#coronavirus,16833
2020-09-29,#debates2020,6553
2020-09-29,#presidentialdebate2020,2489
2020-09-29,#covid,2176
2020-09-29,#trump,2014
2020-09-29,#pandemic,1918
2020-09-29,#presidentialdebate,1508
2020-09-29,#debate,1153
2020-09-29,#china,997
2020-09-29,#debatetuesday,926
2020-09-29,#news,925
2020-09-29,#election2020,925
2020-09-29,#corona,874
2020-09-29,#tuesdaymotivation,873
2020-09-29,#trmp,861
2020-09-29,#debates,850
2020-09-29,#debate2020,818
2020-09-29,#health,808
2020-09-29,#bidenharris2020,808
2020-09-30,#covid19,54122
2020-09-30,#coronavirus,15115
2020-09-30,#covid,2260
2020-09-30,#pandemic,1861
2020-09-30,#trump,1656
2020-09-30,#debates2020,1552
2020-09-30,#corona,1130
2020-09-30,#health,919
2020-09-30,#news,851
2020-09-30,#sarscov2,770
2020-09-30,#bidenharris2020,721
2020-09-30,#election2020,705
2020-09-30,#lockdown,696
2020-09-30,#covid_19,679
2020-09-30,#debate2020,675
2020-09-30,#staysafe,627
2020-09-30,#wearamask,626
2020-09-30,#usa,607
2020-09-30,#shutupman,604
2020-09-30,#vaccine,591
2020-10-01,#covid19,58803
2020-10-01,#coronavirus,15737
2020-10-01,#covid,2156
2020-10-01,#trump,2148
2020-10-01,#pandemic,1863
2020-10-01,#hopehicks,1732
2020-10-01,#news,931
2020-10-01,#covid_19,913
2020-10-01,#wearamask,890
2020-10-01,#october1st,847
2020-10-01,#usa,823
2020-10-01,#health,806
2020-10-01,#sarscov2,774
2020-10-01,#smartnews,689
2020-10-01,#lockdown,666
2020-10-01,#votehimout,664
2020-10-01,#ai,638
2020-10-01,#breaking,620
2020-10-01,#staysafe,617
2020-10-01,#india,614
2020-10-02,#covid19,92408
2020-10-02,#coronavirus,23687
2020-10-02,#trumphascovid,20563
2020-10-02,#trump,14671
2020-10-02,#trumpcovid,7471
2020-10-02,#donaldtrump,4938
2020-10-02,#trumpvirus,4207
2020-10-02,#mask,3995
2020-10-02,#covid,3613
2020-10-02,#wearamask,3522
2020-10-02,#disinfect,2853
2020-10-02,#covid19doctors,2847
2020-10-02,#foxnews,1985
2020-10-02,#potus,1970
2020-10-02,#breaking,1740
2020-10-02,#pandemic,1725
2020-10-02,#maga,1553
2020-10-02,#vote,1551
2020-10-02,#bidenharris2020,1464
2020-10-02,#covidcaughttrump,1444
2020-10-03,#covid19,62192
2020-10-03,#coronavirus,16506
2020-10-03,#trump,8827
2020-10-03,#trumphascovid,5850
2020-10-03,#trumpcovid,4433
2020-10-03,#covid,2805
2020-10-03,#superspreader,2732
2020-10-03,#covidcaughttrump,2134
2020-10-03,#mask,2016
2020-10-03,#trumpvirus,1810
2020-10-03,#wearamask,1803
2020-10-03,#donaldtrump,1755
2020-10-03,#covidiots,1611
2020-10-03,#pandemic,1589
2020-10-03,#vote,1571
2020-10-03,#foxnews,1521
2020-10-03,#gopsuperspreaders,1474
2020-10-03,#smartnews,1460
2020-10-03,#rosegardenmassacre,1451
2020-10-03,#maga,1389
2020-10-04,#covid19,58559
2020-10-04,#coronavirus,17064
2020-10-04,#trump,6283
2020-10-04,#trumphascovid,2687
2020-10-04,#covid,2676
2020-10-04,#trumpvirus,2065
2020-10-04,#trumpcovid,1992
2020-10-04,#mask,1898
2020-10-04,#covid19doctors,1882
2020-10-04,#covidcaughttrump,1585
2020-10-04,#pandemic,1445
2020-10-04,#vote,1434
2020-10-04,#disinfect,1412
2020-10-04,#maga,1272
2020-10-04,#trump2020,1263
2020-10-04,#donaldtrump,1261
2020-10-04,#covidiots,1204
2020-10-04,#smartnews,1197
2020-10-04,#wearamask,1174
2020-10-04,#foxnews,1131
2020-10-05,#covid19,86973
2020-10-05,#coronavirus,19047
2020-10-05,#mask,7510
2020-10-05,#trump,6372
2020-10-05,#trumpcovid19,6274
2020-10-05,#president,4940
2020-10-05,#covidiot,3981
2020-10-05,#covid,3183
2020-10-05,#trumpcovidhoax,2317
2020-10-05,#whitehousevirus,2189
2020-10-05,#bidenharris2020,2154
2020-10-05,#vote,2125
2020-10-05,#trumpcovid,2055
2020-10-05,#trumplied200kdied,1939
2020-10-05,#trumpvirus,1924
2020-10-05,#pandemic,1877
2020-10-05,#smartnews,1784
2020-10-05,#votehimout,1772
2020-10-05,#votebidenharris2020,1684
2020-10-05,#mondaythoughts,1594
2020-10-06,#covid19,68978
2020-10-06,#coronavirus,19779
2020-10-06,#trump,7601
2020-10-06,#covid,3338
2020-10-06,#mask,2855
2020-10-06,#covid_19,2796
2020-10-06,#trumpisanationaldisgrace,2706
2020-10-06,#covidiot,2681
2020-10-06,#vote,2253
2020-10-06,#trumpcovid19,2173
2020-10-06,#pandemic,1953
2020-10-06,#votehimout,1725
2020-10-06,#smartnews,1708
2020-10-06,#bidenharris2020,1677
2020-10-06,#trumpvirus,1478
2020-10-06,#votebidenharris2020,1373
2020-10-06,#stimulus,1340
2020-10-06,#wearamask,1329
2020-10-06,#maga,1202
2020-10-06,#tuesdaythoughts,1181
2020-10-07,#covid19,64664
2020-10-07,#coronavirus,19162
2020-10-07,#vpdebate,7041
2020-10-07,#trump,4385
2020-10-07,#covid_19,3298
2020-10-07,#covid,2977
2020-10-07,#debates2020,2025
2020-10-07,#pandemic,1949
2020-10-07,#smartnews,1830
2020-10-07,#bidenharris2020,1774
2020-10-07,#vote,1742
2020-10-07,#vpdebate2020,1723
2020-10-07,#election2020,1172
2020-10-07,#trumpvirus,1073
2020-10-07,#news,1069
2020-10-07,#wearamask,1041
2020-10-07,#health,1019
2020-10-07,#trumpisnotwell,1017
2020-10-07,#wednesdaymorning,993
2020-10-07,#maga,980
2020-10-08,#covid19,56060
2020-10-08,#coronavirus,15609
2020-10-08,#trump,3779
2020-10-08,#covid_19,2353
2020-10-08,#covid,2202
2020-10-08,#pandemic,1834
2020-10-08,#vpdebate,1376
2020-10-08,#vote,1311
2020-10-08,#bidenharris2020,1211
2020-10-08,#wearamask,1175
2020-10-08,#unite2fightcorona,1163
2020-10-08,#usa,1125
2020-10-08,#smartnews,1073
2020-10-08,#thursdaymorning,862
2020-10-08,#corona,851
2020-10-08,#trumpvirus,846
2020-10-08,#election2020,833
2020-10-08,#lockdown,820
2020-10-08,#news,800
2020-10-08,#maga,768
2020-10-09,#covid19,54888
2020-10-09,#coronavirus,15053
2020-10-09,#trump,2995
2020-10-09,#covid,2559
2020-10-09,#pandemic,2139
2020-10-09,#covid__19,1538
2020-10-09,#vote,1312
2020-10-09,#trumpvirus,1044
2020-10-09,#covid_19,1042
2020-10-09,#bidenharris2020,940
2020-10-09,#wearamask,936
2020-10-09,#endsars,923
2020-10-09,#corona,879
2020-10-09,#smartnews,871
2020-10-09,#news,844
2020-10-09,#usa,842
2020-10-09,#sarscov2,816
2020-10-09,#election2020,804
2020-10-09,#biden,803
2020-10-09,#trumpisnotwell,803
2020-10-10,#covid19,36994
2020-10-10,#coronavirus,13206
2020-10-10,#worldmentalhealthday,2713
2020-10-10,#trump,2505
2020-10-10,#covid__19,1894
2020-10-10,#pandemic,1870
2020-10-10,#covid,1847
2020-10-10,#mentalhealth,1580
2020-10-10,#endsars,1383
2020-10-10,#covid_19,1198
2020-10-10,#vote,1000
2020-10-10,#trumpvirus,908
2020-10-10,#bidenharris2020,813
2020-10-10,#wearamask,803
2020-10-10,#corona,767
2020-10-10,#endsarsnow,703
2020-10-10,#smartnews,697
2020-10-10,#usa,692
2020-10-10,#lockdown,683
2020-10-10,#news,656
2020-10-11,#covid19,34877
2020-10-11,#coronavirus,15563
2020-10-11,#trump,2648
2020-10-11,#pandemic,2030
2020-10-11,#covid,1945
2020-10-11,#covid__19,1511
2020-10-11,#endsars,1411
2020-10-11,#covid_19,1057
2020-10-11,#lockdown,997
2020-10-11,#vote,854
2020-10-11,#trumpvirus,776
2020-10-11,#usa,678
2020-10-11,#bidenharris2020,643
2020-10-11,#news,643
2020-10-11,#sarscov2,627
2020-10-11,#corona,613
2020-10-11,#wearamask,595
2020-10-11,#health,573
2020-10-11,#who,557
2020-10-11,#dayofthegirl,553
2020-10-12,#covid19,64019
2020-10-12,#coronavirus,16589
2020-10-12,#lockdown,3105
2020-10-12,#trump,2695
2020-10-12,#pandemic,2446
2020-10-12,#covid,2319
2020-10-12,#covidbriefing,1540
2020-10-12,#sarsmustend,1370
2020-10-12,#vote,1233
2020-10-12,#covid_19,1112
2020-10-12,#coronavirusuk,1095
2020-10-12,#covid19uk,1071
2020-10-12,#corona,1033
2020-10-12,#wearamask,1015
2020-10-12,#usa,992
2020-10-12,#trumpvirus,967
2020-10-12,#scotus,849
2020-10-12,#sarscov2,840
2020-10-12,#election2020,833
2020-10-12,#bidenharris2020,817
2020-10-13,#covid19,59675
2020-10-13,#coronavirus,16888
2020-10-13,#covid,2509
2020-10-13,#pandemic,2282
2020-10-13,#trump,2219
2020-10-13,#covid_19,1413
2020-10-13,#lockdown,1172
2020-10-13,#vote,1139
2020-10-13,#corona,997
2020-10-13,#usa,902
2020-10-13,#wearamask,900
2020-10-13,#news,867
2020-10-13,#sarscov2,829
2020-10-13,#health,829
2020-10-13,#covid19uk,825
2020-10-13,#vaccine,813
2020-10-13,#staysafe,802
2020-10-13,#smartnews,709
2020-10-13,#cristianoronaldo,697
2020-10-13,#trumpvirus,687
2020-10-14,#covid19,56261
2020-10-14,#coronavirus,16680
2020-10-14,#covid,2777
2020-10-14,#pandemic,2302
2020-10-14,#trump,2238
2020-10-14,#endswat,1265
2020-10-14,#covid_19,1238
2020-10-14,#covidiots,1228
2020-10-14,#lockdown,1101
2020-10-14,#vote,1094
2020-10-14,#corona,1034
2020-10-14,#news,887
2020-10-14,#health,866
2020-10-14,#wearamask,851
2020-10-14,#sarscov2,837
2020-10-14,#trumpvirus,811
2020-10-14,#staysafe,807
2020-10-14,#usa,779
2020-10-14,#endsars,697
2020-10-14,#election2020,684
2020-10-15,#covid19,40849
2020-10-15,#coronavirus,15162
2020-10-15,#endswat,5134
2020-10-15,#endsars,3852
2020-10-15,#covid,2907
2020-10-15,#globalhandwashingday,2573
2020-10-15,#endpolicebrutalityinnigeria,2134
2020-10-15,#pandemic,1904
2020-10-15,#covid__19,1579
2020-10-15,#trump,1543
2020-10-15,#endbadgovernanceinnigeria,1036
2020-10-15,#covid_19,1029
2020-10-15,#vote,864
2020-10-15,#lockdown,848
2020-10-15,#news,794
2020-10-15,#corona,784
2020-10-15,#endpolicebrutality,784
2020-10-15,#health,761
2020-10-15,#handwashing,760
2020-10-15,#wearamask,733
2020-10-16,#covid19,39195
2020-10-16,#coronavirus,12308
2020-10-16,#endsars,2430
2020-10-16,#covid,1993
2020-10-16,#pandemic,1652
2020-10-16,#covid__19,1467
2020-10-16,#trump,1408
2020-10-16,#worldfoodday,1120
2020-10-16,#blametrump,1000
2020-10-16,#covid_19,835
2020-10-16,#corona,786
2020-10-16,#news,755
2020-10-16,#wearamask,697
2020-10-16,#lockdown,682
2020-10-16,#trumpvirus,659
2020-10-16,#vote,637
2020-10-16,#sarscov2,620
2020-10-16,#usa,607
2020-10-16,#health,600
2020-10-16,#staysafe,537
2020-10-17,#covid19,36620
2020-10-17,#coronavirus,12193
2020-10-17,#pandemic,1803
2020-10-17,#endsars,1668
2020-10-17,#covid,1649
2020-10-17,#trump,1551
2020-10-17,#covid_19,1096
2020-10-17,#vote,812
2020-10-17,#corona,798
2020-10-17,#wearamask,756
2020-10-17,#trumpvirus,722
2020-10-17,#usa,693
2020-10-17,#masks,683
2020-10-17,#sarscov2,679
2020-10-17,#news,646
2020-10-17,#lockdown,563
2020-10-17,#health,542
2020-10-17,#coviduk,503
2020-10-17,#coronaviruspandemic,482
2020-10-17,#smartnews,475
2020-10-18,#covid19,37641
2020-10-18,#coronavirus,12632
2020-10-18,#wearamask,2078
2020-10-18,#covid,1819
2020-10-18,#pandemic,1782
2020-10-18,#trump,1602
2020-10-18,#endsars,1050
2020-10-18,#covidiots,972
2020-10-18,#covid_19,945
2020-10-18,#vote,883
2020-10-18,#corona,827
2020-10-18,#trumpvirus,779
2020-10-18,#lockdown,731
2020-10-18,#news,692
2020-10-18,#health,645
2020-10-18,#usa,618
2020-10-18,#staysafe,617
2020-10-18,#sarscov2,611
2020-10-18,#coronaviruspandemic,560
2020-10-18,#china,542
2020-10-19,#covid19,57107
2020-10-19,#coronavirus,15828
2020-10-19,#pandemic,2359
2020-10-19,#trump,2297
2020-10-19,#covid,2239
2020-10-19,#wearamask,1380
2020-10-19,#endsars,1320
2020-10-19,#vote,1319
2020-10-19,#lockdown,1247
2020-10-19,#covid_19,1039
2020-10-19,#covidiots,934
2020-10-19,#news,901
2020-10-19,#health,826
2020-10-19,#mondaythoughts,825
2020-10-19,#staysafe,804
2020-10-19,#corona,796
2020-10-19,#usa,792
2020-10-19,#sarscov2,765
2020-10-19,#trumpvirus,748
2020-10-19,#votehimout,718
2020-10-20,#covid19,50325
2020-10-20,#coronavirus,14578
2020-10-20,#covid,2714
2020-10-20,#endsars,2340
2020-10-20,#pandemic,1991
2020-10-20,#trump,1764
2020-10-20,#covid_19,1457
2020-10-20,#vote,1239
2020-10-20,#lockdown,996
2020-10-20,#wearamask,942
2020-10-20,#corona,856
2020-10-20,#news,835
2020-10-20,#health,814
2020-10-20,#sarscov2,807
2020-10-20,#covid19uk,789
2020-10-20,#covidiots,740
2020-10-20,#staysafe,732
2020-10-20,#usa,697
2020-10-20,#vaccine,656
2020-10-20,#trumpvirus,656
2020-10-21,#covid19,54343
2020-10-21,#coronavirus,14780
2020-10-21,#pandemic,2272
2020-10-21,#covid,2219
2020-10-21,#trump,1678
2020-10-21,#vote,1413
2020-10-21,#covid_19,1374
2020-10-21,#endsars,1007
2020-10-21,#lockdown,975
2020-10-21,#wearamask,963
2020-10-21,#corona,877
2020-10-21,#news,864
2020-10-21,#health,858
2020-10-21,#vaccine,839
2020-10-21,#covid19uk,814
2020-10-21,#sarscov2,771
2020-10-21,#usa,736
2020-10-21,#staysafe,719
2020-10-21,#trumpvirus,715
2020-10-21,#smartnews,641
2020-10-22,#covid19,55468
2020-10-22,#coronavirus,15414
2020-10-22,#debates2020,5903
2020-10-22,#endsars,4704
2020-10-22,#covid,2678
2020-10-22,#presidentialdebate2020,2316
2020-10-22,#pandemic,2280
2020-10-22,#covid_19,2226
2020-10-22,#trump,2148
2020-10-22,#endbadgoveranceinnigeria,1596
2020-10-22,#vote,1455
2020-10-22,#debatetonight,1286
2020-10-22,#nigeriaprevails,1122
2020-10-22,#debate2020,1041
2020-10-22,#vaccine,1040
2020-10-22,#corona,986
2020-10-22,#wearamask,970
